Date,Last trade price,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST in denars,Total turnover in denars,Issuer
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BANA
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
11/10/2022,156.00,156.00,156.00,156.00,2.63,"5,066","790,296","790,296",BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
,,,,,,,,,BGOR
